Bundesliga,Germany,2004-2005
Matchday,Home Team,Away Team,Goals Home,Goals Away,Points Home,Points Away
32,Hamburger SV,Borussia Mgladbach,0,0,1,1
32,VfB Stuttgart,Hannover 96,1,0,3,0
32,Hertha BSC,VfL Wolfsburg,3,1,3,0
32,Bayer Leverkusen,FC Hansa Rostock,3,0,3,0
32,Borussia Dortmund,SV Werder Bremen,1,0,3,0
32,Arminia Bielefeld,Schalke 04,0,2,0,3
33,FSV Mainz 05,1.FC Kaiserslautern,3,2,3,0
33,SV Werder Bremen,SC Freiburg,4,1,3,0
33,FC Hansa Rostock,Arminia Bielefeld,1,1,1,1
33,Schalke 04,Borussia Dortmund,1,2,0,3
33,VfL Wolfsburg,Bayer Leverkusen,2,2,1,1
33,Borussia Mgladbach,Hertha BSC,0,0,1,1
33,VfL Bochum,VfB Stuttgart,2,0,3,0
33,Hannover 96,Hamburger SV,2,1,3,0
33,FC Bayern Muenchen,1.FC Nuernberg,6,3,3,0
34,1.FC Nuernberg,FSV Mainz 05,1,2,0,3
34,Hamburger SV,VfL Bochum,0,1,0,3
34,VfB Stuttgart,FC Bayern Muenchen,1,3,0,3
34,Hertha BSC,Hannover 96,0,0,1,1
34,Arminia Bielefeld,VfL Wolfsburg,1,2,0,3
34,SC Freiburg,Schalke 04,2,3,0,3
34,Bayer Leverkusen,Borussia Mgladbach,5,1,3,0
34,Borussia Dortmund,FC Hansa Rostock,2,1,3,0
34,1.FC Kaiserslautern,SV Werder Bremen,1,2,0,3
